Investment Name,Capital Committed,Unfunded Commitment,Paid-in Capital/Capital Drawn,Total Capital Distributed,Reported Market Value,Net IRR,Date,Capital Distributed Per Quarter
CVC European Equity Partners Tandem Fund L.P.,20787637.0,2319976.0,18467661.0,7248837.0,15861204.0,0.07,2012-06-30,2713129.0
CVC European Equity Partners Tandem Fund L.P.,20817630.0,2232529.0,18585101.0,7689592.0,15942837.0,0.07,2012-09-30,440755.0
CVC European Equity Partners Tandem Fund L.P.,20877507.0,2292406.0,18585101.0,8005918.0,15279319.0,0.06,2012-12-31,316326.0
CVC European Equity Partners Tandem Fund L.P.,20834562.0,1808400.0,19026162.0,9660319.0,13952643.0,0.06,2013-03-31,1654401.0
CVC European Equity Partners Tandem Fund L.P.,20858978.0,1832816.0,19026162.0,10972974.0,13077632.0,0.06,2013-06-30,1312655.0
CVC European Equity Partners Tandem Fund L.P.,20942039.0,1892426.0,19049613.0,11798147.0,13080067.0,0.07,2013-09-30,825173.0
CVC European Equity Partners Tandem Fund L.P.,20979282.0,1929669.0,19049613.0,13815032.0,11547384.0,0.07,2013-12-31,2016885.0
CVC European Equity Partners Tandem Fund L.P.,20979657.0,1892355.0,19087302.0,13815032.0,11812741.0,0.07,2014-03-31,0.0
CVC European Equity Partners Tandem Fund L.P.,20965941.0,1867328.0,19098613.0,14632719.0,11192551.0,0.07,2014-06-30,817687.0
CVC European Equity Partners Tandem Fund L.P.,20806960.0,1677607.0,19129353.0,16826217.0,8440774.0,0.07,2014-09-30,2193498.0
CVC European Equity Partners Tandem Fund L.P.,20728086.0,1598733.0,19129353.0,17729664.0,7425304.0,0.06,2014-12-31,903447.0
CVC European Equity Partners Tandem Fund L.P.,20538614.0,1395079.0,19143535.0,21205647.0,5198999.0,0.07,2015-03-31,3475983.0
CVC European Equity Partners Tandem Fund L.P.,20575126.0,1431591.0,19143535.0,22394411.0,4030933.0,0.07,2015-06-30,1188764.0
CVC European Equity Partners Tandem Fund L.P.,20597399.0,1453864.0,19143535.0,23419420.0,2413234.0,0.07,2015-09-30,1025009.0
CVC European Equity Partners Tandem Fund L.P.,20554494.0,1410959.0,19143535.0,24208148.0,1619160.0,0.07,2015-12-31,788728.0
CVC European Equity Partners Tandem Fund L.P.,20611370.0,1467835.0,19143535.0,24208148.0,1623799.0,0.07,2016-03-31,0.0
CVC European Equity Partners Tandem Fund L.P.,20580117.0,1218106.0,19362011.0,24426624.0,1699326.0,0.07,2016-06-30,218476.0
CVC European Equity Partners Tandem Fund L.P.,20598013.0,1236002.0,19362011.0,24666861.0,1421248.0,0.07,2016-09-30,240237.0
"First Reserve Fund XI, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2006-09-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,39059894.0,940106.0,0.0,886000.0,-0.0686,2006-12-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,38124982.0,1875018.0,0.0,1653000.0,-0.152,2007-03-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,36651208.0,3348792.0,0.0,3002000.0,-0.1597,2007-06-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,35099997.0,4900003.0,0.0,4418000.0,-0.1802,2007-09-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,32344540.0,7655460.0,0.0,8963000.0,0.3797,2007-12-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,21127465.0,18872535.0,0.0,20715000.0,0.3071,2008-03-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,14802746.0,25197254.0,0.0,27873000.0,0.2295,2008-06-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,10518867.0,29481133.0,0.0,30915000.0,0.0776,2008-09-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,12053739.0,27946261.0,94471.0,23676000.0,-0.1618,2008-12-31,94471.0
"First Reserve Fund XI, L.P.",40000000.0,11119104.0,28880896.0,94471.0,25036000.0,-0.116,2009-03-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,9431625.0,30568375.0,94471.0,27426000.0,-0.0769,2009-06-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,9077631.0,30922369.0,94471.0,28701000.0,-0.0449,2009-09-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,8856651.0,31143349.0,628575.0,32507000.0,0.0351,2009-12-31,534104.0
"First Reserve Fund XI, L.P.",40000000.0,9539352.0,30460648.0,1364285.0,31305000.0,0.0343,2010-03-31,735710.0
"First Reserve Fund XI, L.P.",40000000.0,9198356.0,30801644.0,1466303.0,26253000.0,-0.0453,2010-06-30,102018.0
"First Reserve Fund XI, L.P.",40000000.0,8968954.0,31031046.0,1466303.0,30000000.0,0.0056,2010-09-30,0.0
"First Reserve Fund XI, L.P.",40000000.0,8661408.0,31338592.0,2358220.0,30934000.0,0.0225,2010-12-31,891917.0
"First Reserve Fund XI, L.P.",40000000.0,8450331.0,31549669.0,9084711.0,25907000.0,0.0362,2011-03-31,6726491.0
"First Reserve Fund XI, L.P.",40000000.0,7718211.0,32281789.0,9737827.0,25383000.0,0.0003,2011-06-30,653116.0
"First Reserve Fund XI, L.P.",40000000.0,7640957.0,32359043.0,9939204.0,22248000.0,-0.0017,2011-09-30,201377.0
"First Reserve Fund XI, L.P.",40000000.0,6751259.0,33248741.0,9939204.0,27276000.0,0.0003,2011-12-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,598982.0,39401018.0,12446263.0,32891294.0,0.05,2012-03-31,2507059.0
"First Reserve Fund XI, L.P.",40000000.0,598982.0,39401018.0,12551387.0,30586053.0,0.03,2012-06-30,105124.0
"First Reserve Fund XI, L.P.",40000000.0,-1477911.0,41477911.0,12645711.0,32531967.0,0.03,2012-09-30,94324.0
"First Reserve Fund XI, L.P.",40000000.0,-2611990.0,42611990.0,12896188.0,33840635.0,0.03,2012-12-31,250477.0
"First Reserve Fund XI, L.P.",40000000.0,-2741789.0,42741789.0,14825448.0,34355560.0,0.04,2013-03-31,1929260.0
"First Reserve Fund XI, L.P.",40000000.0,-2747637.0,42747637.0,17021731.0,33728592.0,0.05,2013-06-30,2196283.0
"First Reserve Fund XI, L.P.",40000000.0,-2749778.0,42749778.0,18930469.0,31112027.0,0.04,2013-09-30,1908738.0
"First Reserve Fund XI, L.P.",40000000.0,-3212227.0,43212227.0,21722911.0,24570428.0,0.02,2013-12-31,2792442.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,22004799.0,23809482.0,0.01,2014-03-31,281888.0
"First Reserve Fund XI, L.P.",40000000.0,-3214994.0,43214994.0,22500843.0,24298614.0,0.02,2014-06-30,496044.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,22763346.0,22063510.0,0.01,2014-09-30,262503.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,23245321.0,13585427.0,-0.0398,2014-12-31,481975.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,23325974.0,12300380.0,-0.0474,2015-03-31,80653.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,24158719.0,10315576.0,-0.0549,2015-06-30,832745.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,24395654.0,6469714.0,-0.0847,2015-09-30,236935.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,24395654.0,4877473.0,-0.0997,2015-12-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,24395654.0,3421399.0,-0.1158,2016-03-31,0.0
"First Reserve Fund XI, L.P.",40000000.0,-3248061.0,43248061.0,24395654.0,4211898.0,-0.1046,2016-06-30,0.0
"Galen Partners V, L.P.",25000000.0,25000000.0,0.0,0.0,0.0,0.0,2007-06-30,0.0
"Galen Partners V, L.P.",25000000.0,25000000.0,0.0,0.0,0.0,0.0,2007-09-30,0.0
"Galen Partners V, L.P.",25000000.0,22950311.0,2049689.0,0.0,1548286.0,-0.2446,2007-12-31,0.0
"Galen Partners V, L.P.",25000000.0,22950311.0,2049689.0,0.0,1421615.0,-0.3064,2008-03-31,0.0
"Galen Partners V, L.P.",25000000.0,20900621.0,4099379.0,0.0,3344953.0,0.0,2008-06-30,0.0
"Galen Partners V, L.P.",25000000.0,18850932.0,6149068.0,0.0,5271470.0,-0.2366,2008-09-30,0.0
"Galen Partners V, L.P.",25000000.0,18850932.0,6149068.0,0.0,5171568.0,-0.1896,2008-12-31,0.0
"Galen Partners V, L.P.",25000000.0,18850932.0,6149068.0,0.0,5124063.0,-0.156,2009-03-31,0.0
"Galen Partners V, L.P.",25000000.0,18850932.0,6149068.0,0.0,5003883.0,-0.1443,2009-06-30,0.0
"Galen Partners V, L.P.",25000000.0,16596273.0,8403727.0,0.0,7249840.0,-0.1223,2009-09-30,0.0
"Galen Partners V, L.P.",25000000.0,16596273.0,8403727.0,0.0,7326715.0,-0.0938,2009-12-31,0.0
"Galen Partners V, L.P.",25000000.0,15059006.0,9940994.0,0.0,8929294.0,-0.0749,2010-03-31,0.0
"Galen Partners V, L.P.",25000000.0,15059006.0,9940994.0,0.0,8840407.0,-0.0694,2010-06-30,0.0
"Galen Partners V, L.P.",25000000.0,15059006.0,9940994.0,0.0,8356102.0,-0.0885,2010-09-30,0.0
"Galen Partners V, L.P.",25000000.0,11472050.0,13527950.0,0.0,12110504.0,-0.0695,2010-12-31,0.0
"Galen Partners V, L.P.",25000000.0,11472050.0,13527950.0,0.0,12618438.0,-0.0378,2011-03-31,0.0
"Galen Partners V, L.P.",25000000.0,11472050.0,13527950.0,0.0,13597592.0,0.0,2011-06-30,0.0
"Galen Partners V, L.P.",25000000.0,11472050.0,13527950.0,0.0,12218159.0,-0.0432,2011-09-30,0.0
"Galen Partners V, L.P.",25000000.0,9422360.0,15577640.0,0.0,14935452.0,-0.0002,2011-12-31,0.0
"Galen Partners V, L.P.",25000000.0,7885093.0,17114907.0,0.0,16979694.0,-0.0034,2012-03-31,0.0
"Galen Partners V, L.P.",25000000.0,6706522.0,18293478.0,0.0,18391733.0,0.0,2012-06-30,0.0
"Galen Partners V, L.P.",25000000.0,4554348.0,20445652.0,0.0,19803761.0,-0.0134,2012-09-30,0.0
"Galen Partners V, L.P.",25000000.0,4144410.0,20855590.0,0.0,24370336.0,0.06,2012-12-31,0.0
"Galen Partners V, L.P.",25000000.0,3580745.0,21419255.0,0.0,23952923.0,0.04,2013-03-31,0.0
"Galen Partners V, L.P.",25000000.0,2197205.0,22802795.0,0.0,26781972.0,0.06,2013-06-30,0.0
"Galen Partners V, L.P.",25000000.0,2197205.0,22802795.0,0.0,26485068.0,0.05,2013-09-30,0.0
"Galen Partners V, L.P.",25000000.0,1069876.0,23930124.0,0.0,26714126.0,0.03,2013-12-31,0.0
"Galen Partners V, L.P.",25000000.0,1069876.0,23930124.0,0.0,26443156.0,0.03,2014-03-31,0.0
"Galen Partners V, L.P.",25000000.0,506211.0,24493789.0,0.0,26595547.0,0.02,2014-06-30,0.0
"Galen Partners V, L.P.",25000000.0,506211.0,24493789.0,0.0,24359000.0,-0.0014,2014-09-30,0.0
"Galen Partners V, L.P.",25000000.0,506211.0,24493789.0,0.0,29579000.0,0.05,2014-12-31,0.0
"Galen Partners V, L.P.",25000000.0,506211.0,24493789.0,0.0,30840647.0,0.05,2015-03-31,0.0
"Galen Partners V, L.P.",25000000.0,506211.0,24493789.0,0.0,31147062.0,0.05,2015-06-30,0.0
"Galen Partners V, L.P.",25000000.0,506211.0,24493789.0,0.0,28865987.0,0.03,2015-09-30,0.0
"Galen Partners V, L.P.",25000000.0,-2438980.0,27438980.0,6841667.0,27620936.0,0.05,2015-12-31,6841667.0
"Galen Partners V, L.P.",25000000.0,-2438980.0,27438980.0,6841667.0,24264131.0,0.03,2016-03-31,0.0
"Galen Partners V, L.P.",25000000.0,-2438980.0,27438980.0,6841667.0,22892434.0,0.02,2016-06-30,0.0
"Galen Partners V, L.P.",25000000.0,-2438980.0,27438980.0,6841667.0,26394083.0,0.04,2016-09-30,0.0
"Galen Partners V, L.P.",25000000.0,-2438980.0,27438980.0,7311492.0,22852197.0,0.02,2016-12-31,469825.0
"Galen Partners V, L.P.",25000000.0,-2438980.0,27438980.0,7311492.0,25523833.0,0.0324,2017-03-31,0.0
"Galen Partners V, L.P.",25000000.0,-2945191.0,27945191.0,7311492.0,30118246.0,0.0515,2017-06-30,0.0
"Galen Partners V, L.P.",25000000.0,-3970036.0,28970036.0,17862219.0,19463816.0,0.0447,2017-09-30,10550727.0
"Galen Partners V, L.P.",25000000.0,-3970036.0,28970036.0,22513027.0,13789172.0,0.0391,2017-12-31,4650808.0
"Galen Partners V, L.P.",25000000.0,0.0,28970036.0,22513027.0,14465242.0,0.0416,2018-03-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,13579513.0,0.0486,2018-06-03,2986136.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,13326155.0,0.0469,2018-09-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,12480969.0,0.0428,2018-12-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,14195744.0,0.0491,2019-03-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,15426194.0,0.053,2019-06-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,14445831.0,0.0487,2019-09-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,15791806.0,0.0528,2019-12-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,12481341.0,0.0403,2020-03-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,14525724.0,0.0472,2020-06-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,13162545.0,0.0419,2020-09-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,19720456.0,0.0619,2020-12-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,18732813.0,0.0584,2021-03-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,18732813.0,0.0576,2021-06-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,14585953.0,0.0447,2021-09-30,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,14585953.0,0.0442,2021-12-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,10845240.0,0.0313,2022-03-31,0.0
"Galen Partners V, L.P.",25000000.0,0.0,29285729.0,25499163.0,7562373.0,0.0182,2022-06-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,20000000.0,0.0,0.0,0.0,0.0,2007-03-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,20000000.0,0.0,0.0,0.0,0.0,2007-06-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,18100000.0,1900000.0,0.0,1596001.0,-0.16,2007-09-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,13900000.0,6100000.0,0.0,5456868.0,-0.2678,2007-12-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,13900000.0,6100000.0,0.0,5450056.0,-0.1589,2008-03-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,12100000.0,7900000.0,0.0,7009239.0,-0.1833,2008-06-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,10000000.0,10000000.0,0.0,8909598.0,-0.1816,2008-09-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,9100000.0,10900000.0,325000.0,9509741.0,-0.1258,2008-12-31,325000.0
"Gores Capital Partners II, L.P.",20000000.0,9229501.0,10770499.0,658004.0,9010892.0,-0.101,2009-03-31,333004.0
"Gores Capital Partners II, L.P.",20000000.0,7306425.0,12693575.0,981081.0,10604712.0,-0.0832,2009-06-30,323077.0
"Gores Capital Partners II, L.P.",20000000.0,7306425.0,12693575.0,981081.0,10602285.0,-0.0688,2009-09-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,7152578.0,12847422.0,1827234.0,11605798.0,0.0298,2009-12-31,846153.0
"Gores Capital Partners II, L.P.",20000000.0,7152578.0,12847422.0,1827234.0,12390429.0,0.06,2010-03-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,7152578.0,12847422.0,1827234.0,13788757.0,0.1041,2010-06-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,4449497.0,15550503.0,3370316.0,15613983.0,0.1136,2010-09-30,1543082.0
"Gores Capital Partners II, L.P.",20000000.0,4449497.0,15550503.0,3370316.0,18594693.0,0.1784,2010-12-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,4091948.0,15908052.0,9009963.0,12692366.0,0.1501,2011-03-31,5639647.0
"Gores Capital Partners II, L.P.",20000000.0,4091948.0,15908052.0,9009963.0,12589080.0,0.0014,2011-06-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,4058102.0,15941898.0,10915479.0,10563986.0,0.1279,2011-09-30,1905516.0
"Gores Capital Partners II, L.P.",20000000.0,3095795.0,16904205.0,11050836.0,11570653.0,0.0012,2011-12-31,135357.0
"Gores Capital Partners II, L.P.",20000000.0,2073183.0,17926817.0,11477564.0,12010424.0,0.12,2012-03-31,426728.0
"Gores Capital Partners II, L.P.",20000000.0,1027029.0,18972971.0,11503718.0,12397753.0,0.1,2012-06-30,26154.0
"Gores Capital Partners II, L.P.",20000000.0,977029.0,19022971.0,11503718.0,13140890.0,0.11,2012-09-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,496337.0,19503663.0,13281416.0,14515817.0,0.14,2012-12-31,1777698.0
"Gores Capital Partners II, L.P.",20000000.0,496337.0,19503663.0,13281416.0,14214480.0,0.13,2013-03-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,496337.0,19503663.0,13497570.0,13249930.0,0.11,2013-06-30,216154.0
"Gores Capital Partners II, L.P.",20000000.0,88500.0,19911500.0,14574979.0,12272850.0,0.11,2013-09-30,1077409.0
"Gores Capital Partners II, L.P.",20000000.0,88500.0,19911500.0,14574979.0,12997521.0,0.11,2013-12-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,-101825.0,20101825.0,16313369.0,11750365.0,0.11,2014-03-31,1738390.0
"Gores Capital Partners II, L.P.",20000000.0,-101825.0,20101825.0,16313369.0,12080175.0,0.11,2014-06-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,-297979.0,20297979.0,16828753.0,10276380.0,0.09,2014-09-30,515384.0
"Gores Capital Partners II, L.P.",20000000.0,-297979.0,20297979.0,16828753.0,8758091.0,0.07,2014-12-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,-297979.0,20297979.0,16828753.0,8722458.0,0.07,2015-03-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,-701518.0,20701518.0,17663061.0,8174871.0,0.07,2015-06-30,834308.0
"Gores Capital Partners II, L.P.",20000000.0,-831458.0,20831458.0,17998171.0,8514856.0,0.07,2015-09-30,335110.0
"Gores Capital Partners II, L.P.",20000000.0,-842996.0,20842996.0,18033647.0,8306535.0,0.07,2015-12-31,35476.0
"Gores Capital Partners II, L.P.",20000000.0,-1766073.0,21766073.0,18033647.0,9337644.0,0.07,2016-03-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,-1766073.0,21766073.0,22108577.0,4963631.0,0.07,2016-06-30,4074930.0
"Gores Capital Partners II, L.P.",20000000.0,-1766073.0,21766073.0,22628008.0,4820498.0,0.07,2016-09-30,519431.0
"Gores Capital Partners II, L.P.",20000000.0,-1766073.0,21766073.0,22628008.0,5038862.0,0.07,2016-12-31,0.0
"Gores Capital Partners II, L.P.",20000000.0,-1769919.0,21769919.0,23832409.0,5047198.0,0.0782,2017-06-30,1204401.0
"Gores Capital Partners II, L.P.",20000000.0,-1769919.0,21769919.0,23832409.0,5248439.0,0.0789,2017-09-30,0.0
"Gores Capital Partners II, L.P.",20000000.0,-1777924.0,21777924.0,24916361.0,4445370.0,0.0802,2017-12-31,1083952.0
"Green Equity Investors V, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2006-12-31,0.0
"Green Equity Investors V, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2007-03-31,0.0
"Green Equity Investors V, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2007-06-30,0.0
"Green Equity Investors V, L.P.",40000000.0,34330675.0,5669325.0,0.0,5754308.0,0.0246,2007-09-30,0.0
"Green Equity Investors V, L.P.",40000000.0,34542501.0,5457499.0,0.0,5494548.0,0.0078,2007-12-31,0.0
"Green Equity Investors V, L.P.",40000000.0,34354665.0,5645335.0,0.0,5563840.0,-0.016,2008-03-31,0.0
"Green Equity Investors V, L.P.",40000000.0,34354665.0,5645335.0,0.0,5556557.0,-0.0169,2008-06-30,0.0
"Green Equity Investors V, L.P.",40000000.0,32321976.0,7678024.0,0.0,6289876.0,-0.2144,2008-09-30,0.0
"Green Equity Investors V, L.P.",40000000.0,28417872.0,11582128.0,777653.0,9030112.0,-0.2063,2008-12-31,777653.0
"Green Equity Investors V, L.P.",40000000.0,28310347.0,11689653.0,868051.0,8752637.0,-0.187,2009-03-31,90398.0
"Green Equity Investors V, L.P.",40000000.0,27139612.0,12860388.0,1678057.0,9619693.0,-0.1125,2009-06-30,810006.0
"Green Equity Investors V, L.P.",40000000.0,26861749.0,13138251.0,1793713.0,13013778.0,0.0939,2009-09-30,115656.0
"Green Equity Investors V, L.P.",40000000.0,26861749.0,13138251.0,3090060.0,12241870.0,0.1051,2009-12-31,1296347.0
"Green Equity Investors V, L.P.",40000000.0,23234037.0,16765963.0,4064840.0,15241840.0,0.1048,2010-03-31,974780.0
"Green Equity Investors V, L.P.",40000000.0,22219400.0,17780600.0,4373712.0,16897511.0,0.1234,2010-06-30,308872.0
"Green Equity Investors V, L.P.",40000000.0,18008778.0,21991222.0,4504834.0,21498011.0,0.1233,2010-09-30,131122.0
"Green Equity Investors V, L.P.",40000000.0,17030350.0,22969650.0,5918266.0,23619244.0,0.1683,2010-12-31,1413432.0
"Green Equity Investors V, L.P.",40000000.0,10943373.0,29056627.0,7200662.0,31145607.0,0.2011,2011-03-31,1282396.0
"Green Equity Investors V, L.P.",40000000.0,10015796.0,29984204.0,7255270.0,32187376.0,0.0018,2011-06-30,54608.0
"Green Equity Investors V, L.P.",40000000.0,8454816.0,31545184.0,7372314.0,33159096.0,0.154,2011-09-30,117044.0
"Green Equity Investors V, L.P.",40000000.0,7943348.0,32056652.0,8970692.0,33877040.0,0.0016,2011-12-31,1598378.0
"Green Equity Investors V, L.P.",40000000.0,7943348.0,32056652.0,10049296.0,34389628.0,0.17,2012-03-31,1078604.0
"Green Equity Investors V, L.P.",40000000.0,7943348.0,32056652.0,10747243.0,34429328.0,0.16,2012-06-30,697947.0
"Green Equity Investors V, L.P.",40000000.0,3686103.0,36313897.0,13721545.0,39371935.0,0.18,2012-09-30,2974302.0
"Green Equity Investors V, L.P.",40000000.0,-1177015.0,41177015.0,23250148.0,35853757.0,0.18,2012-12-31,9528603.0
"Green Equity Investors V, L.P.",40000000.0,-1148300.0,41148300.0,26577628.0,33251425.0,0.17,2013-03-31,3327480.0
"Green Equity Investors V, L.P.",40000000.0,-1148300.0,41148300.0,27779547.0,33123977.0,0.17,2013-06-30,1201919.0
"Green Equity Investors V, L.P.",40000000.0,-1148300.0,41148300.0,29097024.0,35191482.0,0.18,2013-09-30,1317477.0
"Green Equity Investors V, L.P.",40000000.0,-2123913.0,42123913.0,33697691.0,36472914.0,0.2,2013-12-31,4600667.0
"Green Equity Investors V, L.P.",40000000.0,-2123913.0,42123913.0,34740905.0,34753608.0,0.19,2014-03-31,1043214.0
"Green Equity Investors V, L.P.",40000000.0,-2123913.0,42123913.0,36277217.0,35149254.0,0.19,2014-06-30,1536312.0
"Green Equity Investors V, L.P.",40000000.0,-2123913.0,42123913.0,36277217.0,34959973.0,0.18,2014-09-30,0.0
"Green Equity Investors V, L.P.",40000000.0,-2123913.0,42123913.0,36277217.0,35507721.0,0.18,2014-12-31,0.0
"Green Equity Investors V, L.P.",40000000.0,-2123913.0,42123913.0,37088390.0,36809095.0,0.18,2015-03-31,811173.0
"Green Equity Investors V, L.P.",40000000.0,-2397085.0,42397085.0,47319628.0,28519594.0,0.18,2015-06-30,10231238.0
"Green Equity Investors V, L.P.",40000000.0,-2397085.0,42397085.0,48007635.0,27858281.0,0.18,2015-09-30,688007.0
"Green Equity Investors V, L.P.",40000000.0,-2397085.0,42397085.0,48029980.0,27239243.0,0.17,2015-12-31,22345.0
"Green Equity Investors V, L.P.",40000000.0,-2397085.0,42397085.0,48029980.0,28700278.0,0.17,2016-03-31,0.0
"Green Equity Investors V, L.P.",40000000.0,-2397085.0,42397085.0,50529268.0,27135688.0,0.17,2016-06-30,2499288.0
"Green Equity Investors V, L.P.",40000000.0,-2397085.0,42397085.0,50620267.0,28474248.0,0.17,2016-09-30,90999.0
"Green Equity Investors V, L.P.",40000000.0,-2403237.0,42403237.0,53564970.0,29239143.0,0.18,2016-12-31,2944703.0
"Green Equity Investors V, L.P.",40000000.0,-2403237.0,42403237.0,56508390.0,26253201.0,0.1776,2017-03-31,2943420.0
"Green Equity Investors V, L.P.",40000000.0,-2403237.0,42403237.0,58475150.0,24989090.0,0.1768,2017-06-30,1966760.0
"Green Equity Investors V, L.P.",40000000.0,-2403992.0,42403992.0,59374739.0,25887497.0,0.1784,2017-09-30,899589.0
"Green Equity Investors V, L.P.",40000000.0,-2403992.0,42403992.0,61986118.0,25054251.0,0.1799,2017-12-31,2611379.0
"Green Equity Investors V, L.P.",40000000.0,130023.0,42403992.0,63813867.0,23869217.0,0.1792,2018-03-31,1827749.0
"Green Equity Investors V, L.P.",40000000.0,130023.0,42403992.0,63947849.0,28296286.0,0.1853,2018-06-03,133982.0
"Green Equity Investors V, L.P.",40000000.0,3403357.0,42403992.0,66631541.0,28931934.0,0.1885,2018-09-30,2683692.0
"Green Equity Investors V, L.P.",40000000.0,3403357.0,42403992.0,69410977.0,25714844.0,0.1862,2018-12-31,2779436.0
"Green Equity Investors V, L.P.",40000000.0,3403357.0,42403992.0,73440379.0,23330561.0,0.1869,2019-03-31,4029402.0
"Green Equity Investors V, L.P.",40000000.0,3403357.0,42403992.0,75962695.0,20329587.0,0.1849,2019-06-30,2522316.0
"Green Equity Investors V, L.P.",40000000.0,3400287.0,42407062.0,80450634.0,15459965.0,0.1833,2019-09-30,4487939.0
"Green Equity Investors V, L.P.",40000000.0,3400287.0,42407062.0,80728205.0,15551816.0,0.183,2019-12-31,277571.0
"Green Equity Investors V, L.P.",40000000.0,3400287.0,42407062.0,80728205.0,13363541.0,0.1794,2020-03-31,0.0
"Green Equity Investors V, L.P.",40000000.0,3400287.0,42407062.0,80728205.0,14270570.0,0.1798,2020-06-30,0.0
"Green Equity Investors V, L.P.",40000000.0,3461237.0,42407062.0,80728205.0,16645886.0,0.1818,2020-09-30,0.0
"Green Equity Investors V, L.P.",40000000.0,3459866.0,42414022.0,81362383.0,17207117.0,0.1824,2020-12-31,634178.0
"Green Equity Investors V, L.P.",40000000.0,3458657.0,42415231.0,82395374.0,16705030.0,0.1822,2021-03-31,1032991.0
"Hamilton Lane Co-Investment Fund II, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2007-12-31,0.0
"Hamilton Lane Co-Investment Fund II, L.P.",40000000.0,37322075.0,2677925.0,3883.0,2630707.0,-0.0128,2008-03-31,3883.0
"Hamilton Lane Co-Investment Fund II, L.P.",40000000.0,33671267.0,6328733.0,3883.0,6192951.0,-0.032,2008-06-30,0.0
